source_id,jci_name,description,sensor_type,sensor_type_error,unit,type,data_type,name
567_0_3005610,BSB.N4THFLR.RM-4006B.VAV-21.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 21 ACTCLG SP
567_0_3005629,BSB.N4THFLR.RM-4003.VAV-22.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 22 ACTCLG SP
567_0_3005648,BSB.N4THFLR.RM-4006A.VAV-23.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 23 ACTCLG SP
567_0_3005667,BSB.N4THFLR.RM-4002.VAV-25.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 25 ACTCLG SP
567_0_3005695,BSB.N4THFLR.RM-4057.VAV-26.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 26 ACTCLG SP
567_0_3005714,BSB.N4THFLR.RM-4054.VAV-27.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 27 ACTCLG SP
567_0_3005733,BSB.N4THFLR.RM-4064.VAV-28.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 28 ACTCLG SP
567_0_3005752,BSB.N4THFLR.RM-4047.VAV-3.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 3 ACTCLG SP
567_0_3005771,BSB.N4THFLR.RM-4068.VAV-30.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 30 ACTCLG SP
567_0_3005790,BSB.N4THFLR.RM-4072.VAV-31.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 31 ACTCLG SP
567_0_3005809,BSB.N4THFLR.RM-4001B.VAV-32.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 32 ACTCLG SP
567_0_3005837,BSB.N4THFLR.RM-4062.VAV-33.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 33 ACTCLG SP
567_0_3005856,BSB.N4THFLR.RM-4076.VAV-34.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 34 ACTCLG SP
567_0_3005875,BSB.N4THFLR.VAV-4NW1.VAV-35.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 35 ACTCLG SP
567_0_3005897,BSB.N4THFLR.RM-4078.VAV-36.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 36 ACTCLG SP
567_0_3005916,BSB.N4THFLR.VAV-4SW.VAV-37.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 37 ACTCLG SP
567_0_3005938,BSB.N4THFLR.RM-4080A.VAV-38.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 38 ACTCLG SP
567_0_3005957,BSB.N4THFLR.VAV-4NW2.VAV-39.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 39 ACTCLG SP
567_0_3005979,BSB.N4THFLR.RM-4046B.VAV-4.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 4 ACTCLG SP
567_0_3005998,BSB.N4THFLR.RM-4084.VAV-40.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 40 ACTCLG SP
567_0_3006017,BSB.N4THFLR.RM-4086.VAV-41.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 41 ACTCLG SP
567_0_3006036,BSB.N4THFLR.RM-4090.VAV-43.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 43 ACTCLG SP
567_0_3006055,BSB.N4THFLR.RM-4092A.VAV-45.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 45 ACTCLG SP
567_0_3006074,BSB.N4THFLR.RM-4092B.VAV-46.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 46 ACTCLG SP
567_0_3006093,BSB.N4THFLR.RM-4092C.VAV-47.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 47 ACTCLG SP
567_0_3006112,BSB.N4THFLR.NW-CORR.VAV-48.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 48 ACTCLG SP
567_0_3006140,BSB.N4THFLR.NE-CORR.VAV-5.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 5 ACTCLG SP
567_0_3006168,BSB.N4THFLR.MID-CORR.VAV-52.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 52 ACTCLG SP
567_0_3006196,BSB.N4THFLR.RM-4005.VAV-53.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 53 ACTCLG SP
567_0_3006215,BSB.N4THFLR.RM-4006C.VAV-54.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 54 ACTCLG SP
567_0_3006234,BSB.N4THFLR.RM-4028A.VAV-59.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 59 ACTCLG SP
567_0_3006253,BSB.N4THFLR.RM-4042.VAV-6.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 6 ACTCLG SP
567_0_3006272,BSB.N4THFLR.RM-4028C.VAV-60.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 60 ACTCLG SP
567_0_3006291,BSB.N4THFLR.RM-4080B.VAV-61.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 61 ACTCLG SP
567_0_3006310,BSB.N4THFLR.RM-4053.VAV-63.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 63 ACTCLG SP
567_0_3006329,BSB.N4THFLR.RM-4055.VAV-64.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 64 ACTCLG SP
567_0_3006348,BSB.N4THFLR.RM-4079D.VAV-65.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 65 ACTCLG SP
567_0_3006367,BSB.N4THFLR.RM-4040.VAV-7.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 7 ACTCLG SP
567_0_3006386,BSB.N4THFLR.RM-4024A.VAV-8.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 8 ACTCLG SP
567_0_3006405,BSB.N4THFLR.RM-4052.VAV-82.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 82 ACTCLG SP
567_0_3006424,BSB.N4THFLR.RM-4034.VAV-9.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 67 N2 2 VAV 9 ACTCLG SP
566_0_3000271,BSB.N2NDFLR.RM-2061A.UNT-95.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 UNT 95 ACTCLG SP
566_0_3004714,BSB.N2NDFLR.RM-2048.VAV-1.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 1 ACTCLG SP
566_0_3004733,BSB.N2NDFLR.RM-2038.VAV-11.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 11 ACTCLG SP
566_0_3004752,BSB.N2NDFLR.RM-2036.VAV-12.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 12 ACTCLG SP
566_0_3004771,BSB.N2NDFLR.RM-2047B.VAV-13.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 13 ACTCLG SP
566_0_3004790,BSB.N2NDFLR.RM-2034.VAV-14.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 14 ACTCLG SP
566_0_3004809,BSB.N2NDFLR.RM-2033B.VAV-15.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 15 ACTCLG SP
566_0_3004828,BSB.N2NDFLR.RM-2032.VAV-16.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 16 ACTCLG SP
566_0_3004917,BSB.N2NDFLR.RM-2047A.VAV-2.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 2 ACTCLG SP
566_0_3004936,BSB.N2NDFLR.RM-2028.VAV-20.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 20 ACTCLG SP
566_0_3004974,BSB.N2NDFLR.VAV-2NSE.VAV-23.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 23 ACTCLG SP
566_0_3004996,BSB.N2NDFLR.RM-2022.VAV-24.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 24 ACTCLG SP
566_0_3005015,BSB.N2NDFLR.MID-CORR.VAV-25.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 25 ACTCLG SP
566_0_3005034,BSB.N2NDFLR.RM-2019.VAV-26.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 26 ACTCLG SP
566_0_3005053,BSB.N2NDFLR.RM-2016.VAV-27.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 27 ACTCLG SP
566_0_3005072,BSB.N2NDFLR.RM-2012.VAV-28.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 28 ACTCLG SP
566_0_3005091,BSB.N2NDFLR.RM-2046B.VAV-3.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 3 ACTCLG SP
566_0_3005110,BSB.N2NDFLR.RM-2008.VAV-32.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 32 ACTCLG SP
566_0_3005129,BSB.N2NDFLR.RM-2007.VAV-33.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 33 ACTCLG SP
566_0_3005148,BSB.N2NDFLR.RM-2004.VAV-35.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 35 ACTCLG SP
566_0_3005167,BSB.N2NDFLR.RM-2003.VAV-36.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 36 ACTCLG SP
566_0_3005186,BSB.N2NDFLR.RM-2000.VAV-37.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 37 ACTCLG SP
566_0_3005205,BSB.N2NDFLR.WRR.VAV-38.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 38 ACTCLG SP
566_0_3005224,BSB.N2NDFLR.LOBBY.VAV-39.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 39 ACTCLG SP
566_0_3005312,BSB.N2NDFLR.RM-2046A.VAV-4.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 4 ACTCLG SP
566_0_3005331,BSB.N2NDFLR.SOUTH-CORR.VAV-40.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 40 ACTCLG SP
566_0_3005359,BSB.N2NDFLR.RM-2205.VAV-41.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 41 ACTCLG SP
566_0_3005391,BSB.N2NDFLR.RM-2052.VAV-42.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 42 ACTCLG SP
566_0_3005419,BSB.N2NDFLR.RM-2051.VAV-43.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 43 ACTCLG SP
566_0_3005438,BSB.N2NDFLR.RM-2054.VAV-44.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 44 ACTCLG SP
566_0_3005457,BSB.N2NDFLR.RM-2056.VAV-45.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 45 ACTCLG SP
566_0_3005476,BSB.N2NDFLR.VAV-2SW.VAV-46.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 46 ACTCLG SP
566_0_3005504,BSB.N2NDFLR.RM-2060.VAV-47.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 47 ACTCLG SP
566_0_3005524,BSB.N2NDFLR.VAV-2NW.VAV-48.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 48 ACTCLG SP
566_0_3005546,BSB.N2NDFLR.NW-CORR.VAV-5.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 5 ACTCLG SP
566_0_3005574,BSB.N2NDFLR.RM-2067.VAV-50.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 50 ACTCLG SP
566_0_3005602,BSB.N2NDFLR.RM-2069.VAV-51.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 51 ACTCLG SP
566_0_3005630,BSB.N2NDFLR.RM-2071.VAV-52.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 52 ACTCLG SP
566_0_3005659,BSB.N2NDFLR.RM-2072.VAV-53.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 53 ACTCLG SP
566_0_3005678,BSB.N2NDFLR.RM-2076.VAV-55.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 55 ACTCLG SP
566_0_3005697,BSB.N2NDFLR.RM-2083A.VAV-56.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 56 ACTCLG SP
566_0_3005716,BSB.N2NDFLR.RM-2078.VAV-57.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 57 ACTCLG SP
566_0_3005735,BSB.N2NDFLR.RM-2083B.VAV-58.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 58 ACTCLG SP
566_0_3005754,BSB.N2NDFLR.RM-2080.VAV-59.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 59 ACTCLG SP
566_0_3006139,BSB.N2NDFLR.NE-CORR.VAV-6.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 6 ACTCLG SP
566_0_3006167,BSB.N2NDFLR.RM-2082.VAV-60.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 60 ACTCLG SP
566_0_3006186,BSB.N2NDFLR.RM-2084.VAV-61.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 61 ACTCLG SP
566_0_3006205,BSB.N2NDFLR.RM-2074.VAV-62.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 62 ACTCLG SP
566_0_3006243,BSB.N2NDFLR.RM-2086.VAV-64.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 64 ACTCLG SP
566_0_3006262,BSB.N2NDFLR.RM-2083C.VAV-65.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 65 ACTCLG SP
566_0_3006281,BSB.N2NDFLR.RM-2090.VAV-66.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 66 ACTCLG SP
566_0_3006300,BSB.N2NDFLR.RM-2091B.VAV-67.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 67 ACTCLG SP
566_0_3006319,BSB.N2NDFLR.RM-2092A.VAV-68.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 68 ACTCLG SP
566_0_3006338,BSB.N2NDFLR.RM-2092C.VAV-69.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 69 ACTCLG SP
566_0_3006357,BSB.N2NDFLR.RM-2042.VAV-7.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 7 ACTCLG SP
566_0_3006376,BSB.N2NDFLR.RM-2092B.VAV-70.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 70 ACTCLG SP
566_0_3006399,BSB.N2NDFLR.RM-2100.VAV-75.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 75 ACTCLG SP
566_0_3006418,BSB.N2NDFLR.RM-2026.VAV-76.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 76 ACTCLG SP
566_0_3006437,BSB.N2NDFLR.RM-2062.VAV-77.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 77 ACTCLG SP
566_0_3006456,BSB.N2NDFLR.RM-2064.VAV-78.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 78 ACTCLG SP
566_0_3006475,BSB.N2NDFLR.RM-2066.VAV-79.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 79 ACTCLG SP
566_0_3006503,BSB.N2NDFLR.RM-2041B.VAV-8.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 8 ACTCLG SP
566_0_3006522,BSB.N2NDFLR.RM-2068.VAV-80.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 80 ACTCLG SP
566_0_3006541,BSB.N2NDFLR.RM-2040.VAV-9.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 2 VAV 9 ACTCLG SP
566_0_3011858,BSB.N1STFLR.RM-1037.VAV-10.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 10 ACTCLG SP
566_0_3011877,BSB.N1STFLR.RM-1040.VAV-12.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 12 ACTCLG SP
566_0_3011896,BSB.N1STFLR.RM-1034.VAV-13.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 13 ACTCLG SP
566_0_3011915,BSB.N1STFLR.RM-1032.VAV-15.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 15 ACTCLG SP
566_0_3011934,BSB.N1STFLR.RM-1030.VAV-18.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 18 ACTCLG SP
566_0_3011953,BSB.N1STFLR.RM-1017.VAV-20.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 20 ACTCLG SP
566_0_3011980,BSB.N1STFLR.RM-1022.VAV-21.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 21 ACTCLG SP
566_0_3011999,BSB.N1STFLR.RM-1024.VAV-23.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 23 ACTCLG SP
566_0_3012018,BSB.N1STFLR.RM-1028.VAV-24.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 24 ACTCLG SP
566_0_3012037,BSB.N1STFLR.RM-1021.VAV-25.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 25 ACTCLG SP
566_0_3012065,BSB.N1STFLR.RM-1020.VAV-26.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 26 ACTCLG SP
566_0_3012084,BSB.N1STFLR.RM-1016.VAV-27.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 27 ACTCLG SP
566_0_3012104,BSB.N1STFLR.RM-1012A.VAV-28.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 28 ACTCLG SP
566_0_3012123,BSB.N1STFLR.RM-1012B.VAV-29.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 29 ACTCLG SP
566_0_3012142,BSB.N1STFLR.RM-1046.VAV-3.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 3 ACTCLG SP
566_0_3012161,BSB.N1STFLR.RM-1004B.VAV-30.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 30 ACTCLG SP
566_0_3012180,BSB.N1STFLR.RM-1004A.VAV-31.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 31 ACTCLG SP
566_0_3012199,BSB.N1STFLR.RM-1004.VAV-32.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 32 ACTCLG SP
566_0_3012218,BSB.N1STFLR.RM-1003.VAV-34.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 34 ACTCLG SP
566_0_3012237,BSB.N1STFLR.SOUTH-CORR.VAV-35.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 35 ACTCLG SP
566_0_3012256,BSB.N1STFLR.LOBBY.VAV-36.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 36 ACTCLG SP
566_0_3012285,BSB.N1STFLR.RM-1002C.VAV-37.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 37 ACTCLG SP
566_0_3012313,BSB.N1STFLR.RM-1002B.VAV-38.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 38 ACTCLG SP
566_0_3012341,BSB.N1STFLR.RM-1002A.VAV-39.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 39 ACTCLG SP
566_0_3012369,BSB.N1STFLR.RM-1048.VAV-4.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 4 ACTCLG SP
566_0_3012388,BSB.N1STFLR.RM-1050.VAV-41.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 41 ACTCLG SP
566_0_3012407,BSB.N1STFLR.RM-1000.VAV-42.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 42 ACTCLG SP
566_0_3012426,BSB.N1STFLR.MID-CORRVAV-43.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 43 ACTCLG SP
566_0_3012445,BSB.N1STFLR.RM-1052.VAV-44.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 44 ACTCLG SP
566_0_3012464,BSB.N1STFLR.RM-1051.VAV-45.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 45 ACTCLG SP
566_0_3012483,BSB.N1STFLR.RM-1053.VAV-46.ACTCLG-SP,Actual Cooling Setpoint,actual cooling setpoint,,64,Analog Input,0,NAE 66 N2 1 VAV 46 ACTCLG SP
