source_id,jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
557_0_3001190,BH.1STFLR.RM-1511.VAV-5.ACTHTG-SP,Actual Heating Setpoint,actual heating setpoint,,64,Analog Input,0,NAE 57 N2 1 VAV 5 ACTHTG SP
557_0_3001204,BH.1STFLR.RM-1502.VAV-8.ACTHTG-SP,Actual Heating Setpoint,actual heating setpoint,,64,Analog Input,0,NAE 57 N2 1 VAV 8 ACTHTG SP
557_0_3001218,BH.1STFLR.RM-1506.VAV-10.ACTHTG-SP,Actual Heating Setpoint,actual heating setpoint,,64,Analog Input,0,NAE 57 N2 1 VAV 10 ACTHTG SP
607_2_3000069,BONNER.1ST-FLR.RM-1106.VAV-1106.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH3 SAV 004 ACTHTG STPT
607_2_3000086,BONNER.1ST-FLR.RM-1241.VAV-1241.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 005 ACTHTG STPT
607_2_3000103,BONNER.1ST-FLR.RM-1005.VAV-1005.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 006 ACTHTG STPT
607_2_3000120,BONNER.1ST-FLR.RM-C1000.VAV-C1000.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 007 ACTHTG STPT
607_2_3000137,BONNER.1ST-FLR.RM-1449A.VAV-1449A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 008 ACTHTG STPT
607_2_3000154,BONNER.1ST-FLR.RM-1425.VAV-1425.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 009 ACTHTG STPT
607_2_3000171,BONNER.1ST-FLR.RM-1449B.VAV-1449B.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 010 ACTHTG STPT
607_2_3000188,BONNER.1ST-FLR.RM-1329.VAV-1329-1A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 011 ACTHTG STPT
607_2_3000224,BONNER.1ST-FLR.RM-1423.VAV-1423.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 014 ACTHTG STPT
607_2_3000250,BONNER.1ST-FLR.RM-1449.VAV-1449.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 015 ACTHTG STPT
607_2_3000259,BONNER.1ST-FLR.RM-1309.VAV-1309-1A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 016 ACTHTG STPT
607_2_3000305,BONNER.1ST-FLR.RM-1305.VAV-1305.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 VMA 019 ACTHTG STPT
607_2_3000315,BONNER.1ST-FLR.RM-1404.VAV-1404.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 021 ACTHTG STPT
607_2_3000341,BONNER.1ST-FLR.RM-1402.VAV-1402.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 022 ACTHTG STPT
607_2_3000359,BONNER.1ST-FLR.RM-1413.VAV-1413.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 023 ACTHTG STPT
607_2_3000369,BONNER.2ND-FLR.RM-2129.VAV-2129.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 FEC 004 ACTHTG STPT
607_2_3000396,BONNER.2ND-FLR.RM-2230.VAV-2230.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 005 ACTHTG STPT
607_2_3000406,BONNER.2ND-FLR.RM-2235.VAV-2235.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 007 ACTHTG STPT
607_2_3000423,BONNER.2ND-FLR.RM-2235A.VAV-2235A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 ACTHTG STPT
607_2_3000440,BONNER.2ND-FLR.RM-2229.VAV-2229.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 009 ACTHTG STPT
607_2_3000459,BONNER.2ND-FLR.RM-2222.VAV-2222.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 011 ACTHTG STPT
607_2_3000476,BONNER.2ND-FLR.RM-2121.VAV-2121-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 014 ACTHTG STPT
607_2_3000530,BONNER.2ND-FLR.RM-2213.VAV-2213.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 FEC 018 ACTHTG STPT
607_2_3000557,BONNER.2ND-FLR.RM-2214.VAV-2214.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 019 ACTHTG STPT
607_2_3000577,BONNER.2ND-FLR.RM-2121A.VAV-2121A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 021 ACTHTG STPT
607_2_3000587,BONNER.2ND-FLR.RM-2206.VAV-2206.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 023 ACTHTG STPT
607_2_3000604,BONNER.2ND-FLR.RM-2201.VAV-2201.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 024 ACTHTG STPT
607_2_3000631,BONNER.2ND-FLR.RM-2202.VAV-2202.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 025 ACTHTG STPT
607_2_3000651,BONNER.2ND-FLR.RM-2129A.VAV-2129A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 027 ACTHTG STPT
607_2_3000665,BONNER.2ND-FLR.RM-2150C.VAV-2150C.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 029 ACTHTG STPT
607_2_3000669,BONNER.2ND-FLR.RM-2145B.VAV-2145B.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 030 ACTHTG STPT
607_2_3000696,BONNER.2ND-FLR.RM-2140.VAV-2140.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 031 ACTHTG STPT
607_2_3000722,BONNER.2ND-FLR.RM-2150.VAV-2150.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 034 ACTHTG STPT
607_2_3000726,BONNER.2ND-FLR.RM-2229C.VAV-2229-3.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 035 ACTHTG STPT
607_2_3000760,BONNER.2ND-FLR.RM-2001.VAV-2001.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 012 ACTHTG STPT
607_2_3000787,BONNER.2ND-FLR.RM-2150A.VAV-2150A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 013 ACTHTG STPT
607_2_3000792,BONNER.2ND-FLR.RM-2129B.VAV-2129B.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 FEC 028 ACTHTG STPT
607_2_3001412,BONNER.2ND-FLR.RM-2234.VAV-2234.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 038 ACTHTG STPT
608_2_3000100,BONNER.2ND-FLR.RM-2242.VAV-2242.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH3 VMA 005 ACTHTG STPT
608_2_3000110,BONNER.2ND-FLR.RM-2000.VAV-2000.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH3 SAV 009 ACTHTG STPT
608_2_3000145,BONNER.2ND-FLR.RM-2002.VAV-2002.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 ACTHTG STPT
608_2_3000163,BONNER.2ND-FLR.RM-2325.VAV-2325.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 FEC 012 ACTHTG STPT
608_2_3000180,BONNER.2ND-FLR.RM-2417.VAV-2417-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 013 ACTHTG STPT
608_2_3000233,BONNER.2ND-FLR.RM-2422.VAV-2422.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 017 ACTHTG STPT
608_2_3000260,BONNER.2ND-FLR.RM-2430.VAV-2430.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 018 ACTHTG STPT
608_2_3000304,BONNER.2ND-FLR.RM-2317.VAV-2317-3.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 022 ACTHTG STPT
608_2_3000333,BONNER.2ND-FLR.RM-2418.VAV-2418.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 024 ACTHTG STPT
608_2_3000347,BONNER.2ND-FLR.RM-2414.VAV-2414.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 025 ACTHTG STPT
608_2_3000357,BONNER.2ND-FLR.RM-2406.VAV-2406.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 027 ACTHTG STPT
608_2_3000374,BONNER.2ND-FLR.RM-2401.VAV-2401-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 028 ACTHTG STPT
608_2_3000437,BONNER.2ND-FLR.RM-2402.VAV-2402.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 032 ACTHTG STPT
608_2_3000474,BONNER.3RD-FLR.RM-3126.VAV-3126.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 004 ACTHTG STPT
608_2_3000485,BONNER.3RD-FLR.RM-3125.VAV-3125.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 FEC 006 ACTHTG STPT
608_2_3000515,BONNER.3RD-FLR.RM-3146.VAV-3146.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 007 ACTHTG STPT
608_2_3000535,BONNER.3RD-FLR.RM-3142.VAV-3142.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 009 ACTHTG STPT
608_2_3000546,BONNER.3RD-FLR.RM-3145.VAV-3145.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 FEC 011 ACTHTG STPT
608_2_3000569,BONNER.3RD-FLR.RM-3113.VAV-3113-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 012 ACTHTG STPT
608_2_3000615,BONNER.3RD-FLR.RM-3214.VAV-3214.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 015 ACTHTG STPT
608_2_3000625,BONNER.3RD-FLR.RM-3205.VAV-3205-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 017 ACTHTG STPT
608_2_3000678,BONNER.3RD-FLR.RM-3206.VAV-3206.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 021 ACTHTG STPT
608_2_3000695,BONNER.3RD-FLR.RM-3114.VAV-3114.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 022 ACTHTG STPT
608_2_3000722,BONNER.3RD-FLR.RM-3106.VAV-3106.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 023 ACTHTG STPT
608_2_3000765,BONNER.3RD-FLR.RM-3202.VAV-3202.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 027 ACTHTG STPT
608_2_3000769,BONNER.3RD-FLR.RM-3222.VAV-3222-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 028 ACTHTG STPT
608_2_3000786,BONNER.3RD-FLR.RM-3222.VAV-3222-2.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 029 ACTHTG STPT
608_2_3000803,BONNER.3RD-FLR.RM-3221.VAV-3221-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 030 ACTHTG STPT
608_2_3000849,BONNER.2ND-FLR.RM-2130.VAV-2130.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH3 VMA 007 ACTHTG STPT
608_2_3001475,BONNER.2ND-FLR.RM-2310.VAV-2310.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 034 ACTHTG STPT
608_2_3001904,BONNER.3RD-FLR.RM-3130.VAV-3130.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 025 ACTHTG STPT
608_2_3001957,BONNER.2ND-FLR.RM-2002A.VAV-2002A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 010 ACTHTG STPT
608_2_3001985,BONNER.2ND-FLR.RM-2325.VAV2325-2.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 035 ACTHTG STPT
609_2_3000107,BONNER.3RD-FLR.RM-3230.VAV-3230.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH3 VMA 005 ACTHTG STPT
609_2_3000127,BONNER.3RD-FLR.RM-3246.VAV-3246.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH3 VMA 007 ACTHTG STPT
609_2_3000137,BONNER.3RD-FLR.RM-3000.VAV-3000.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH3 SAV 009 ACTHTG STPT
609_2_3000154,BONNER.3RD-FLR.RM-3002.VAV-TM3002.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 010 ACTHTG STPT
609_2_3000171,BONNER.3RD-FLR.RM-3329.VAV-3329.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 011 ACTHTG STPT
609_2_3000198,BONNER.3RD-FLR.RM-3326.VAV-3326.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 VMA 012 ACTHTG STPT
609_2_3000208,BONNER.3RD-FLR.RM-3318.VAV-3318.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 014 ACTHTG STPT
609_2_3000225,BONNER.3RD-FLR.RM-3317.VAV-3317-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 015 ACTHTG STPT
609_2_3000261,BONNER.3RD-FLR.RM-3422.VAV-3422.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 018 ACTHTG STPT
609_2_3000279,BONNER.3RD-FLR.RM-3417.VAV-3417.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 FEC 019 ACTHTG STPT
609_2_3000309,BONNER.3RD-FLR.RM-3430.VAV-3430.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 VMA 020 ACTHTG STPT
609_2_3000325,BONNER.3RD-FLR.RM-3401.VAV-3401-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 023 ACTHTG STPT
609_2_3000388,BONNER.3RD-FLR.RM-3306.VAV-3306.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 VMA 027 ACTHTG STPT
609_2_3000408,BONNER.3RD-FLR.RM-3402.VAV-3402.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 VMA 029 ACTHTG STPT
609_2_3000418,BONNER.3RD-FLR.RM-3406.VAV-3406.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 031 ACTHTG STPT
609_2_3000445,BONNER.3RD-FLR.RM-3414.VAV-3414.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH1 VMA 032 ACTHTG STPT
609_2_3000456,BONNER.4TH-FLR.RM-4121.VAV-4121.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 FEC 004 ACTHTG STPT
609_2_3000476,BONNER.4TH-FLR.RM-4221.VAV-4221-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 005 ACTHTG STPT
609_2_3000529,BONNER.4TH-FLR.RM-4222.VAV-4222.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 009 ACTHTG STPT
609_2_3000546,BONNER.4TH-FLR.RM-4126.VAV-4126.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 010 ACTHTG STPT
609_2_3000563,BONNER.4TH-FLR.RM-4141.VAV-4141.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 011 ACTHTG STPT
609_2_3000590,BONNER.4TH-FLR.RM-4134.VAV-4134.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 012 ACTHTG STPT
609_2_3000600,BONNER.4TH-FLR.RM-4145.VAV-4145.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 014 ACTHTG STPT
609_2_3000627,BONNER.4TH-FLR.RM-4146.VAV-4146.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 015 ACTHTG STPT
609_2_3000647,BONNER.4TH-FLR.RM-4122.VAV-4122.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 017 ACTHTG STPT
609_2_3000657,BONNER.4TH-FLR.RM-4105.VAV-4105-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 019 ACTHTG STPT
609_2_3000710,BONNER.4TH-FLR.RM-4205.VAV-4205-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 023 ACTHTG STPT
609_2_3000779,BONNER.4TH-FLR.RM-4218.VAV-4218.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 028 ACTHTG STPT
609_2_3000783,BONNER.4TH-FLR.RM-4206.VAV-4206.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 029 ACTHTG STPT
609_2_3000810,BONNER.4TH-FLR.RM-4202.VAV-4202.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 030 ACTHTG STPT
609_2_3000836,BONNER.4TH-FLR.RM-4106.VAV-4106.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 VMA 033 ACTHTG STPT
609_2_3000840,BONNER.4TH-FLR.RM-4110.VAV-4110.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 034 ACTHTG STPT
609_2_3001915,BONNER.3RD-FLR.RM-3105.VAV-3105.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 109 FC 1 AH3 SAV 004 ACTHTG STPT
610_2_3000076,BONNER.4TH-FLR.RM-4230.VAV-4230.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH3 VMA 005 ACTHTG STPT
610_2_3000096,BONNER.4TH-FLR.RM-4242.VAV-4242.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH3 VMA 007 ACTHTG STPT
610_2_3000100,BONNER.4TH-FLR.RM-4000.VAV-4000-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 008 ACTHTG STPT
610_2_3000134,BONNER.4TH-FLR.RM-TM4002.VAV-TM4002.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AHX SAV 010 ACTHTG STPT
610_2_3000161,BONNER.4TH-FLR.RM-4334.VAV-4334.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AHX VMA 011 ACTHTG STPT
610_2_3000171,BONNER.4TH-FLR.RM-4325A.VAV-4325A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 013 ACTHTG STPT
610_2_3000198,BONNER.4TH-FLR.RM-4430.VAV-4430.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 014 ACTHTG STPT
610_2_3000218,BONNER.4TH-FLR.RM-4326A.VAV-4326A.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 016 ACTHTG STPT
610_2_3000228,BONNER.4TH-FLR.RM-4325.VAV-4325.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 018 ACTHTG STPT
610_2_3000247,BONNER.4TH-FLR.RM-4417.VAV-4417-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 020 ACTHTG STPT
610_2_3000281,BONNER.4TH-FLR.RM-4422.VAV-4422.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 022 ACTHTG STPT
610_2_3000299,BONNER.4TH-FLR.RM-4305.VAV-4305.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 FEC 023 ACTHTG STPT
610_2_3000329,BONNER.4TH-FLR.RM-4306.VAV-4306.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 024 ACTHTG STPT
610_2_3000349,BONNER.4TH-FLR.RM-4318.VAV-4318.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 026 ACTHTG STPT
610_2_3000369,BONNER.4TH-FLR.RM-4414.VAV-4414.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 028 ACTHTG STPT
610_2_3000379,BONNER.4TH-FLR.RM-4401.VAV-4401-1.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 ACTHTG STPT
610_2_3000432,BONNER.4TH-FLR.RM-4310.VAV-4310.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 ACTHTG STPT
610_2_3000449,BONNER.4TH-FLR.RM-4406.VAV-4406.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 ACTHTG STPT
610_2_3000476,BONNER.4TH-FLR.RM-4402.VAV-4402.ACTHTG-STPT,Actual Heating Setpoint,actual heating setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 036 ACTHTG STPT
557_4_3002162,BH.AHU-2.AH2-FCOFF,AH-2 FCP Off,air handler fcp off,,,Binary Output,4,NAE 57 N2 2 AHU 2 AH2 FCOFF
557_4_3002177,BH.AHU-3.AH3-FCOFF,AH-3 FCP Off,air handler fcp off,,,Binary Output,4,NAE 57 N2 2 AHU 3 AH3 FCOFF
557_4_3002300,BH.AHU1.AH1-FCOFF,AH-1 FCP Off,air handler fcp off,,,Binary Output,4,NAE 57 N2 1 AHU 1 AH1 FCOFF
